lat        ,lng          ,
41.737741  ,-87.734887   ,
41.796947  ,"-87.690233	",
41.883323  ,"-87.729061	",
41.880575  ,"-87.738469	",
41.697736  ,"-87.630445	",
41.693084  ,"-87.657411	",
41.973337  ,"-87.653206	",
41.726217  ,"-87.567419	",
41.753076  ,"-87.607226	",
41.738091  ,"-87.579380	",
41.860096  ,"-87.728659	",
41.710398  ,"-87.630794	",
41.742252  ,"-87.560010	",
41.893286  ,"-87.656538	",
41.847396  ,"-87.678732	",
41.779758  ,"-87.644106	",
41.772468  ,"-87.583839	",
41.883256  ,"-87.734709	",
41.770637  ,"-87.588010	",
41.79393   ,"-87.645879	",
41.79569   ,"-87.767276	",
41.874077  ,"-87.674226	",
41.88464   ,"-87.729074	",
41.883211  ,"-87.634383	",
41.720734  ,"-87.643195	",
41.770021  ,"-87.691334	",
41.750119  ,"-87.550937	",
41.892551  ,"-87.708906	",
41.969021  ,"-87.730520	",
41.734251  ,"-87.589291	",
41.923416  ,"-87.785433	",
41.762428  ,"-87.667394	",
41.705202  ,"-87.634663	",
41.889755  ,"-87.675170	",
41.928236  ,"-87.682084	",
41.895638  ,"-87.773873	",
41.784639  ,"-87.641644	",
41.724202  ,"-87.644502	",
41.682597  ,"-87.644777	",
41.875291  ,"-87.764683	",
41.936675  ,"-87.680697	",
41.897983  ,"-87.624096	",
41.878083  ,"-87.741621	",
41.708463  ,"-87.625948	",
41.750941  ,"-87.625185	",
41.919628  ,"-87.757243	",
41.846418  ,"-87.698135	",
41.756532  ,"-87.565113	",
41.785969  ,"-87.657089	",
41.736955  ,"-87.545828	",
41.77785   ,"-87.650377	",
41.866233  ,"-87.720657	",
41.974649  ,"-87.712315	",
41.923611  ,"-87.650339	",
41.987258  ,"-87.690785	",
41.7911    ,"-87.801493	",
41.692746  ,"-87.612551	",
41.934783  ,"-87.639367	",
41.910143  ,"-87.704803	",
41.807188  ,"-87.608937	",
41.90951   ,"-87.754997	",
41.850167  ,"-87.673341	",
41.900753  ,"-87.627801	",
41.753322  ,"-87.710840	",
41.848957  ,"-87.719801	",
41.753414  ,"-87.576690	",
41.745489  ,"-87.704708	",
41.99846   ,"-87.689904	",
41.924389  ,"-87.734685	",
41.960734  ,"-87.688666	",
41.879505  ,"-87.626683	",
41.916949  ,"-87.744719	",
41.777853  ,"-87.772020	",
41.931941  ,"-87.768701	",
41.908077  ,"-87.767078	",
41.874901  ,"-87.694644	",
41.881694  ,"-87.652324	",
41.938584  ,"-87.668622	",
41.968331  ,"-87.719922	",
41.872746  ,"-87.709076	",
41.876989  ,"-87.625352	",
41.766278  ,"-87.572305	",
41.779654  ,"-87.651388	",
41.863453  ,"-87.652752	",
41.810077  ,"-87.611469	",
41.877578  ,"-87.629282	",
41.905586  ,"-87.643276	",
41.879003  ,"-87.629340	",
41.788388  ,"-87.723023	",
41.769516  ,"-87.666375	",
41.891476  ,"-87.625372	",
41.89798   ,"-87.722495	",
41.790738  ,"-87.730441	",
41.75127   ,"-87.605920	",
41.931064  ,"-87.781307	",
41.986995  ,"-87.701675	",
41.944971  ,"-87.654717	",
41.882001  ,"-87.729275	",
41.936858  ,"-87.676719	",
41.867098  ,"-87.723725	",
41.882965  ,"-87.764953	",
41.750169  ,"-87.683132	",
41.711973  ,"-87.623617	",
41.892006  ,"-87.624165	",
41.721359  ,"-87.633961	",
41.894843  ,"-87.766196	",
41.958793  ,"-87.755982	",
41.890107  ,"-87.703241	",
41.938534  ,"-87.769536	",
41.888526  ,"-87.644322	",
41.806101  ,"-87.667334	",
41.893522  ,"-87.745761	",
41.908562  ,"-87.648993	",
41.879397  ,"-87.632659	",
41.775839  ,"-87.782280	",
41.778092  ,"-87.748355	",
41.779493  ,"-87.605913	",
41.881155  ,"-87.687252	",
41.826503  ,"-87.608198	",
41.918455  ,"-87.681118	",
41.874895  ,"-87.697063	",
41.885773  ,"-87.761098	",
41.662362  ,"-87.635006	",
41.965266  ,"-87.667179	",
41.755087  ,"-87.665989	",
41.965135  ,"-87.720600	",
41.919655  ,"-87.751102	",
41.721627  ,"-87.624485	",
41.751151  ,"-87.575969	",
41.844233  ,"-87.725950	",
41.819062  ,"-87.700412	",
41.907156  ,"-87.689598	",
41.902646  ,"-87.643495	",
41.910898  ,"-87.700259	",
41.942373  ,"-87.755093	",
41.751929  ,"-87.642853	",
41.892693  ,"-87.711354	",
41.894466  ,"-87.624241	",
41.890819  ,"-87.712514	",
41.898427  ,"-87.698016	",
41.960272  ,"-87.782827	",
41.874181  ,"-87.667858	",
41.764727  ,"-87.564458	",
41.790482  ,"-87.622359	",
41.75974   ,"-87.615152	",
41.866235  ,"-87.720517	",
41.974273  ,"-87.760932	",
41.751184  ,"-87.610971	",
41.908129  ,"-87.638498	",
41.905414  ,"-87.690780	",
41.920394  ,"-87.668451	",
41.901823  ,"-87.726278	",
41.886345  ,"-87.711801	",
41.917402  ,"-87.635454	",
41.757747  ,"-87.624748	",
41.884815  ,"-87.749109	",
41.849218  ,"-87.691805	",
41.678689  ,"-87.617840	",
41.697738  ,"-87.613510	",
41.735223  ,"-87.660619	",
41.966012  ,"-87.659637	",
41.957907  ,"-87.729338	",
41.748062  ,"-87.682802	",
41.708133  ,"-87.627142	",
41.910418  ,"-87.681130	",
41.925625  ,"-87.638448	",
41.953436  ,"-87.746273	",
41.708148  ,"-87.718578	",
42.009258  ,"-87.709223	",
41.758083  ,"-87.563929	",
41.778884  ,"-87.664206	",
41.851005  ,"-87.620618	",
41.759081  ,"-87.560222	",
41.767252  ,"-87.572664	",
41.951401  ,"-87.797431	",
41.960292  ,"-87.781235	",
41.769016  ,"-87.726172	",
41.747745  ,"-87.671859	",
41.697278  ,"-87.634090	",
41.90404   ,"-87.757599	",
41.952337  ,"-87.758386	",
41.976852  ,"-87.655000	",
41.730345  ,"-87.662186	",
41.866938  ,"-87.624142	",
41.861905  ,"-87.722611	",
41.753987  ,"-87.664135	",
41.93212   ,"-87.712430	",
41.671683  ,"-87.639301	",
41.775146  ,"-87.714137	",
41.795339  ,"-87.671912	",
41.666025  ,"-87.640313	",
41.835631  ,"-87.625078	",
41.798188  ,"-87.706137	",
41.688987  ,"-87.620637	",
41.879298  ,"-87.627706	",
41.747554  ,"-87.668226	",
41.933582  ,"-87.645517	",
41.885872  ,"-87.632452	",
41.965925  ,"-87.666875	",
41.736911  ,"-87.740932	",
41.856842  ,"-87.668761	",
41.811983  ,"-87.624535	",
41.69678   ,"-87.653106	",
41.866304  ,"-87.714312	",
41.738532  ,"-87.600857	",
41.865464  ,"-87.721494	",
41.879054  ,"-87.757644	",
41.852196  ,"-87.674476	",
41.762027  ,"-87.582325	",
41.803755  ,"-87.583698	",
41.854613  ,"-87.707774	",
41.855959  ,"-87.721125	",
41.925287  ,"-87.720676	",
41.731642  ,"-87.571414	",
41.736576  ,"-87.554179	",
41.716954  ,"-87.655890	",
41.828908  ,"-87.692349	",
41.90602   ,"-87.692030	",
41.93484   ,"-87.772854	",
41.948548  ,"-87.647996	",
41.74805   ,"-87.647607	",
41.731864  ,"-87.639851	",
41.969549  ,"-87.771285	",
41.745062  ,"-87.600156	",
41.926845  ,"-87.719496	",
41.763754  ,"-87.685664	",
41.96359   ,"-87.708323	",
41.85203   ,"-87.686242	",
41.931653  ,"-87.737333	",
41.765843  ,"-87.576291	",
41.752605  ,"-87.591865	",
41.878918  ,"-87.721810	",
41.880186  ,"-87.633781	",
41.90078   ,"-87.770463	",
41.992314  ,"-87.707961	",
41.882852  ,"-87.768212	",
41.895525  ,"-87.759351	",
41.685069  ,"-87.643184	",
41.749039  ,"-87.601485	",
41.7709    ,"-87.627935	",
41.862929  ,"-87.708313	",
41.729217  ,"-87.613239	",
41.699965  ,"-87.616810	",
41.837129  ,"-87.734384	",
41.978226  ,"-87.713604	",
41.903113  ,"-87.643199	",
41.739945  ,"-87.688145	",
41.703676  ,"-87.708624	",
41.765219  ,"-87.614046	",
41.856052  ,"-87.628219	",
41.71716   ,"-87.628560	",
41.687174  ,"-87.654379	",
41.791542  ,"-87.658450	",
41.888713  ,"-87.721000	",
41.88148   ,"-87.627752	",
41.735034  ,"-87.545782	",
41.861626  ,"-87.625698	",
41.905034  ,"-87.644523	",
41.937368  ,"-87.772531	",
41.810652  ,"-87.722467	",
41.750066  ,"-87.554896	",
41.939134  ,"-87.645601	",
41.913298  ,"-87.772852	",
41.86551   ,"-87.717833	",
41.925764  ,"-87.649210	",
41.657247  ,"-87.603780	",
41.773032  ,"-87.572816	",
41.871885  ,"-87.704066	",
41.765997  ,"-87.663823	",
41.735432  ,"-87.601471	",
41.8094    ,"-87.746567	",
41.89763   ,"-87.683086	",
41.856784  ,"-87.633959	",
41.757614  ,"-87.586115	",
41.90091   ,"-87.772901	",
41.878459  ,"-87.756107	",
41.752816  ,"-87.706132	",
41.821553  ,"-87.603569	",
41.894519  ,"-87.706525	",
41.857318  ,"-87.663749	",
41.972699  ,"-87.738024	",
41.896146  ,"-87.662697	",
41.899285  ,"-87.695958	",
41.954367  ,"-87.712928	",
41.740247  ,"-87.608602	",
41.978495  ,"-87.689251	",
41.983065  ,"-87.709177	",
41.781705  ,"-87.726511	",
41.778658  ,"-87.640836	",
41.803426  ,"-87.644189	",
41.733688  ,"-87.620916	",
41.98482   ,"-87.714118	",
41.695908  ,"-87.595823	",
41.790755  ,"-87.739927	",
41.901807  ,"-87.726279	",
41.943763  ,"-87.731508	",
41.930947  ,"-87.788963	",
41.88573   ,"-87.764139	",
41.959119  ,"-87.667670	",
41.786741  ,"-87.664704	",
41.733271  ,"-87.666640	",
41.860385  ,"-87.710375	",
41.93992   ,"-87.719871	",
41.774081  ,"-87.596057	",
41.90955   ,"-87.676172	",
41.844407  ,"-87.712703	",
41.757231  ,"-87.624739	",
41.894099  ,"-87.715054	",
41.762095  ,"-87.689291	",
41.860217  ,"-87.625100	",
41.774242  ,"-87.607050	",
41.976772  ,"-87.693101	",
41.819047  ,"-87.602222	",
41.853826  ,"-87.658753	",
41.899416  ,"-87.764690	",
41.852868  ,"-87.630915	",
41.76539   ,"-87.582429	",
41.856044  ,"-87.710524	",
41.903249  ,"-87.747181	",
41.693655  ,"-87.612182	",
41.70685   ,"-87.650430	",
41.845527  ,"-87.698756	",
41.68333   ,"-87.636609	",
41.692109  ,"-87.662456	",
41.910678  ,"-87.728803	",
41.917877  ,"-87.731480	",
41.793241  ,"-87.634130	",
41.860199  ,"-87.711585	",
41.877135  ,"-87.688754	",
41.683547  ,"-87.642102	",
41.733536  ,"-87.639896	",
41.925792  ,"-87.705539	",
41.891134  ,"-87.624135	",
41.95638   ,"-87.717890	",
41.912442  ,"-87.668482	",
41.84748   ,"-87.686240	",
41.846271  ,"-87.709224	",
41.894163  ,"-87.672826	",
41.840439  ,"-87.734481	",
41.96048   ,"-87.672384	",
41.895505  ,"-87.711742	",
41.881242  ,"-87.737949	",
41.899619  ,"-87.722549	",
41.761416  ,"-87.732607	",
41.811767  ,"-87.689420	",
41.765843  ,"-87.576291	",
41.89907   ,"-87.720435	",
41.933571  ,"-87.796783	",
41.754251  ,"-87.618226	",
41.847554  ,"-87.713660	",
41.802804  ,"-87.610054	",
41.909307  ,"-87.805767	",
41.894884  ,"-87.761233	",
41.75174   ,"-87.565408	",
41.968209  ,"-87.653363	",
41.748293  ,"-87.648829	",
41.770621  ,"-87.582573	",
41.876894  ,"-87.711357	",
41.965962  ,"-87.654792	",
41.909664  ,"-87.742729	",
41.891557  ,"-87.635938	",
41.767446  ,"-87.586364	",
41.765756  ,"-87.576292	",
41.736269  ,"-87.627768	",
41.801391  ,"-87.621010	",
41.888994  ,"-87.626935	",
41.722578  ,"-87.662707	",
41.873808  ,"-87.694456	",
41.691531  ,"-87.681149	",
41.8816    ,"-87.774708	",
41.810885  ,"-87.706494	",
41.925955  ,"-87.643967	",
41.694567  ,"-87.674033	",
41.750141  ,"-87.633073	",
41.895881  ,"-87.719988	",
41.887854  ,"-87.719389	",
41.843501  ,"-87.720866	",
41.86132   ,"-87.704239	",
41.891695  ,"-87.626156	",
41.878189  ,"-87.749335	",
41.863395  ,"-87.732428	",
41.932698  ,"-87.722105	",
41.713041  ,"-87.667673	",
41.863376  ,"-87.656457	",
41.933177  ,"-87.644801	",
41.761728  ,"-87.564816	",
41.744019  ,"-87.544251	",
41.772068  ,"-87.674410	",
41.779521  ,"-87.660962	",
41.692834  ,"-87.604319	",
41.6926    ,"-87.621791	",
41.692834  ,"-87.604319	",
41.89199   ,"-87.611462	",
41.765425  ,"-87.630473	",
41.844253  ,"-87.724900	",
41.874231  ,"-87.734808	",
41.85587   ,"-87.729753	",
41.75115   ,"-87.557730	",
41.834988  ,"-87.715755	",
41.768332  ,"-87.636013	",
41.909664  ,"-87.742729	",
41.890371  ,"-87.629615	",
41.743183  ,"-87.590427	",
41.801826  ,"-87.590494	",
41.738294  ,"-87.556309	",
41.746133  ,"-87.641911	",
41.904595  ,"-87.712969	",
41.796673  ,"-87.667087	",
41.772987  ,"-87.698112	",
41.828111  ,"-87.675226	",
41.72937   ,"-87.642212	",
41.880287  ,"-87.761753	",
41.895429  ,"-87.719573	",
41.665424  ,"-87.621563	",
41.780088  ,"-87.683662	",
41.747393  ,"-87.585439	",
41.665175  ,"-87.634192	",
41.88361   ,"-87.753964	",
41.745067  ,"-87.601373	",
41.766419  ,"-87.652936	",
41.860043  ,"-87.723774	",
41.880321  ,"-87.759120	",
41.764808  ,"-87.582410	",
41.845821  ,"-87.692826	",
41.748089  ,"-87.650033	",
41.716931  ,"-87.535282	",
41.953087  ,"-87.725090	",
41.911591  ,"-87.735312	",
41.824827  ,"-87.632685	",
41.894822  ,"-87.632134	",
41.880362  ,"-87.755847	",
41.864236  ,"-87.732761	",
41.720422  ,"-87.535287	",
41.72184   ,"-87.617259	",
41.765762  ,"-87.612240	",
41.873621  ,"-87.711414	",
41.823192  ,"-87.621587	",
41.885393  ,"-87.663548	",
41.898106  ,"-87.718842	",
41.810322  ,"-87.739578	",
41.793258  ,"-87.692569	",
41.85489   ,"-87.656338	",
41.854325  ,"-87.730820	",
41.695908  ,"-87.595823	",
42.004044  ,"-87.668125	",
41.961665  ,"-87.748786	",
41.764421  ,"-87.562922	",
41.830177  ,"-87.690542	",
41.880353  ,"-87.655669	",
41.969757  ,"-87.755721	",
41.754593  ,"-87.741529	",
41.979006  ,"-87.906463	",
41.866996  ,"-87.627419	",
41.882362  ,"-87.755661	",
41.830686  ,"-87.623247	",
41.773087  ,"-87.608918	",
41.880689  ,"-87.728759	",
41.89158   ,"-87.634674	",
41.788171  ,"-87.630331	",
41.902755  ,"-87.755785	",
41.880282  ,"-87.762241	",
41.698072  ,"-87.621738	",
41.811233  ,"-87.695519	",
41.808725  ,"-87.601683	",
41.759174  ,"-87.576150	",
41.689826  ,"-87.626306	",
41.751905  ,"-87.553327	",
41.908003  ,"-87.767075	",
41.794769  ,"-87.681068	",
41.856042  ,"-87.718816	",
41.77731   ,"-87.640803	",
41.735571  ,"-87.739670	",
41.780045  ,"-87.621342	",
41.769118  ,"-87.575157	",
41.891827  ,"-87.713085	",
41.90127   ,"-87.761838	",
41.761543  ,"-87.609125	",
41.982155  ,"-87.693477	",
41.861469  ,"-87.720155	",
41.799517  ,"-87.591178	",
41.894369  ,"-87.710181	",
41.843294  ,"-87.729386	",
41.83465   ,"-87.616847	",
41.811196  ,"-87.711259	",
41.730077  ,"-87.616589	",
41.869447  ,"-87.654807	",
41.931086  ,"-87.646529	",
41.941009  ,"-87.761674	",
41.757223  ,"-87.562202	",
41.744444  ,"-87.567646	",
41.77543   ,"-87.640753	",
41.699707  ,"-87.636894	",
41.773531  ,"-87.621509	",
41.976854  ,"-87.762210	",
41.929386  ,"-87.707892	",
41.732861  ,"-87.613627	",
41.794309  ,"-87.723190	",
41.878739  ,"-87.677453	",
41.768021  ,"-87.572340	",
41.899065  ,"-87.667376	",
41.771154  ,"-87.667630	",
41.74577   ,"-87.551444	",
41.786741  ,"-87.664704	",
41.758587  ,"-87.605078	",
41.963673  ,"-87.778352	",
41.844459  ,"-87.709205	",
41.862894  ,"-87.711599	",
41.688031  ,"-87.624016	",
41.885539  ,"-87.654766	",
41.777389  ,"-87.650796	",
41.880427  ,"-87.750809	",
41.727559  ,"-87.569396	",
41.739488  ,"-87.611373	",
41.684928  ,"-87.653623	",
41.708447  ,"-87.625948	",
41.929289  ,"-87.777456	",
41.914011  ,"-87.764391	",
41.914731  ,"-87.694673	",
41.852841  ,"-87.626459	",
41.868518  ,"-87.624113	",
41.692391  ,"-87.661849	",
41.997988  ,"-87.675311	",
41.754252  ,"-87.606520	",
41.901248  ,"-87.755751	",
41.707205  ,"-87.620773	",
41.877601  ,"-87.635194	",
41.946888  ,"-87.676733	",
41.739266  ,"-87.604894	",
41.772278  ,"-87.620291	",
41.787147  ,"-87.688736	",
41.91279   ,"-87.675081	",
42.020255  ,"-87.670728	",
41.780613  ,"-87.664247	",
41.89007   ,"-87.752976	",
41.70552   ,"-87.559641	",
41.872467  ,"-87.713177	",
41.929478  ,"-87.708053	",
41.839781  ,"-87.719548	",
41.765647  ,"-87.689387	",
41.786421  ,"-87.692839	",
41.921473  ,"-87.795176	",
41.878343  ,"-87.709742	",
41.74086   ,"-87.648618	",
41.918488  ,"-87.658234	",
41.799545  ,"-87.588742	",
41.85275   ,"-87.640816	",
41.87836   ,"-87.737847	",
41.665177  ,"-87.634079	",
41.890397  ,"-87.767781	",
41.897637  ,"-87.728617	",
41.939382  ,"-87.637439	",
41.89081   ,"-87.672019	",
41.75188   ,"-87.652562	",
41.951413  ,"-87.725102	",
41.904336  ,"-87.663857	",
41.895409  ,"-87.721498	",
41.910213  ,"-87.697503	",
41.749963  ,"-87.644025	",
41.886933  ,"-87.630006	",
41.836075  ,"-87.729194	",
41.855175  ,"-87.659983	",
41.938596  ,"-87.649576	",
41.817865  ,"-87.619826	",
41.886046  ,"-87.648653	",
41.926522  ,"-87.774592	",
41.907036  ,"-87.731332	",
41.721154  ,"-87.666938	",
41.983833  ,"-87.713782	",
41.932223  ,"-87.683433	",
41.968948  ,"-87.731749	",
41.907501  ,"-87.679826	",
41.863376  ,"-87.656457	",
41.879397  ,"-87.632659	",
41.89705   ,"-87.624190	",
41.851716  ,"-87.709336	",
41.750897  ,"-87.627813	",
41.903637  ,"-87.722676	",
41.852128  ,"-87.678904	",
41.883671  ,"-87.624419	",
41.989414  ,"-87.810061	",
41.907285  ,"-87.689600	",
41.968288  ,"-87.723596	",
41.812409  ,"-87.613907	",
41.880587  ,"-87.706110	",
41.919311  ,"-87.636668	",
41.877586  ,"-87.683124	",
41.87179   ,"-87.633564	",
41.892345  ,"-87.772208	",
41.799534  ,"-87.589938	",
41.885741  ,"-87.631712	",
41.891539  ,"-87.753029	",
41.806595  ,"-87.685705	",
41.747535  ,"-87.549177	",
41.839964  ,"-87.661446	",
41.913162  ,"-87.649557	",
41.813339  ,"-87.690689	",
41.791351  ,"-87.654803	",
41.684796  ,"-87.662993	",
41.779848  ,"-87.706195	",
41.946176  ,"-87.781389	",
41.91573   ,"-87.746057	",
41.902599  ,"-87.774168	",
41.95488   ,"-87.686067	",
41.785064  ,"-87.643367	",
41.779172  ,"-87.722777	",
41.888602  ,"-87.725886	",
41.854239  ,"-87.661880	",
41.692573  ,"-87.624065	",
41.8804    ,"-87.753009	",
41.783522  ,"-87.593126	",
41.755707  ,"-87.672484	",
41.691053  ,"-87.703246	",
41.959999  ,"-87.682856	",
41.708589  ,"-87.612583	",
41.754457  ,"-87.563858	",
41.847438  ,"-87.709998	",
41.721827  ,"-87.575339	",
41.857718  ,"-87.631893	",
41.786188  ,"-87.654667	",
41.808665  ,"-87.660504	",
41.879222  ,"-87.737879	",
41.695398  ,"-87.612229	",
41.835911  ,"-87.723107	",
41.763123  ,"-87.576235	",
41.773532  ,"-87.660409	",
41.910741  ,"-87.731242	",
41.929433  ,"-87.659813	",
41.853913  ,"-87.681481	",
41.651431  ,"-87.527258	",
41.881021  ,"-87.701747	",
41.87352   ,"-87.718700	",
41.90851   ,"-87.727707	",
41.750289  ,"-87.661011	",
41.957486  ,"-87.713706	",
41.791494  ,"-87.669374	",
41.762272  ,"-87.681852	",
41.744662  ,"-87.551143	",
41.776382  ,"-87.594557	",
41.764567  ,"-87.691216	",
41.886605  ,"-87.689746	",
41.882759  ,"-87.709464	",
41.869544  ,"-87.639269	",
41.889228  ,"-87.658954	",
41.866638  ,"-87.625812	",
41.706939  ,"-87.641097	",
41.781627  ,"-87.641284	",
41.899235  ,"-87.622436	",
42.012737  ,"-87.690245	",
41.705888  ,"-87.720215	",
41.834634  ,"-87.718191	",
41.703222  ,"-87.648241	",
41.880684  ,"-87.729284	",
41.94085   ,"-87.797012	",
41.873334  ,"-87.662822	",
41.929793  ,"-87.646484	",
41.7865    ,"-87.649816	",
41.938491  ,"-87.668620	",
42.018223  ,"-87.664735	",
41.868165  ,"-87.627440	",
41.852508  ,"-87.730291	",
42.008613  ,"-87.661900	",
41.774517  ,"-87.592940	",
41.996178  ,"-87.706878	",
41.730094  ,"-87.615351	",
41.900546  ,"-87.631722	",
41.83062   ,"-87.607836	",
41.780854  ,"-87.698925	",
41.787403  ,"-87.708284	",
41.680709  ,"-87.627548	",
41.773835  ,"-87.591455	",
42.000389  ,"-87.660710	",
41.768613  ,"-87.659672	",
41.822141  ,"-87.686077	",
41.995105  ,"-87.688580	",
41.821359  ,"-87.624777	",
41.879148  ,"-87.740568	",
41.743902  ,"-87.663276	",
42.008491  ,"-87.667884	",
41.75359   ,"-87.652606	",
41.878631  ,"-87.636673	",
41.793965  ,"-87.630499	",
41.909841  ,"-87.729696	",
41.996532  ,"-87.691067	",
41.875041  ,"-87.725478	",
41.932156  ,"-87.689641	",
41.821232  ,"-87.605697	",
41.887286  ,"-87.756949	",
41.839517  ,"-87.658228	",
41.901133  ,"-87.629905	",
41.775077  ,"-87.718577	",
41.938091  ,"-87.800288	",
41.902563  ,"-87.774169	",
41.894232  ,"-87.739778	",
41.680223  ,"-87.679001	",
41.922192  ,"-87.653503	",
41.974201  ,"-87.724558	",
41.912989  ,"-87.667756	",
41.868542  ,"-87.639235	",
41.873969  ,"-87.625988	",
41.881984  ,"-87.697224	",
41.931958  ,"-87.758881	",
41.706515  ,"-87.647686	",
41.92129   ,"-87.715276	",
41.817269  ,"-87.634844	",
41.918232  ,"-87.736359	",
41.762708  ,"-87.652839	",
41.801869  ,"-87.703798	",
41.698864  ,"-87.631268	",
41.950453  ,"-87.649593	",
41.901181  ,"-87.748394	",
41.708862  ,"-87.634525	",
41.894174  ,"-87.621401	",
41.878651  ,"-87.682184	",
41.903003  ,"-87.726311	",
41.946021  ,"-87.655566	",
41.770917  ,"-87.627000	",
41.896059  ,"-87.668123	",
41.804054  ,"-87.674577	",
41.778658  ,"-87.688513	",
41.844399  ,"-87.660603	",
41.882528  ,"-87.735535	",
41.879397  ,"-87.632659	",
41.965944  ,"-87.657822	",
41.91693   ,"-87.795034	",
41.754375  ,"-87.592259	",
41.999226  ,"-87.663106	",
41.892459  ,"-87.705230	",
41.746969  ,"-87.613601	",
41.950158  ,"-87.654415	",
41.75493   ,"-87.559975	",
41.807071  ,"-87.643817	",
41.868542  ,"-87.639235	",
41.986664  ,"-87.712062	",
41.894426  ,"-87.710184	",
41.803725  ,"-87.588331	",
41.724436  ,"-87.660321	",
41.736345  ,"-87.623199	",
41.950813  ,"-87.659426	",
41.777755  ,"-87.611963	",
41.780636  ,"-87.669094	",
41.879296  ,"-87.741125	",
41.871733  ,"-87.716573	",
41.9642    ,"-87.656708	",
41.876476  ,"-87.725523	",
41.901568  ,"-87.737286	",
42.019241  ,"-87.666591	",
41.935429  ,"-87.783397	",
42.019398  ,"-87.674880	",
41.799721  ,"-87.649261	",
41.904389  ,"-87.732014	",
41.772803  ,"-87.698106	",
41.980779  ,"-87.805438	",
41.932026  ,"-87.777212	",
41.804379  ,"-87.584732	",
41.768123  ,"-87.618541	",
41.871885  ,"-87.704117	",
41.977655  ,"-87.697601	",
41.74444   ,"-87.663289	",
41.682335  ,"-87.620652	",
41.735995  ,"-87.649099	",
41.905844  ,"-87.726398	",
41.878916  ,"-87.721960	",
41.951725  ,"-87.652038	",
41.910107  ,"-87.707677	",
41.754879  ,"-87.722171	",
41.887966  ,"-87.634791	",
41.90976   ,"-87.634667	",
41.747853  ,"-87.659732	",
41.903163  ,"-87.629354	",
41.892226  ,"-87.719879	",
41.883211  ,"-87.629907	",
41.764763  ,"-87.677795	",
41.83822   ,"-87.704851	",
41.975565  ,"-87.725045	",
41.781366  ,"-87.622005	",
41.909664  ,"-87.742729	",
41.845456  ,"-87.718484	",
41.686059  ,"-87.627717	",
41.769005  ,"-87.626673	",
41.953985  ,"-87.696215	",
41.938714  ,"-87.820219	",
41.816181  ,"-87.616778	",
41.802386  ,"-87.673322	",
41.901762  ,"-87.725052	",
41.90275   ,"-87.717296	",
41.76473   ,"-87.644398	",
41.781732  ,"-87.587863	",
41.885414  ,"-87.705031	",
41.869325  ,"-87.747708	",
41.976258  ,"-87.785186	",
41.917276  ,"-87.717428	",
41.747648  ,"-87.549179	",
41.765389  ,"-87.583657	",
41.775292  ,"-87.637448	",
41.767667  ,"-87.662681	",
41.727756  ,"-87.661612	",
41.847129  ,"-87.691169	",
41.971417  ,"-87.742063	",
41.852809  ,"-87.708944	",
41.791717  ,"-87.643875	",
41.806087  ,"-87.655176	",
41.909922  ,"-87.723248	",
41.898373  ,"-87.625035	",
41.867704  ,"-87.719571	",
41.912444  ,"-87.668354	",
41.74699   ,"-87.602633	",
41.909798  ,"-87.733025	",
41.725886  ,"-87.659141	",
41.896664  ,"-87.629175	",
41.654059  ,"-87.616529	",
41.81256   ,"-87.604434	",
41.772991  ,"-87.689581	",
41.941356  ,"-87.681649	",
41.975292  ,"-87.689129	",
41.807429  ,"-87.625220	",
41.701622  ,"-87.629469	",
41.768502  ,"-87.587954	",
41.880123  ,"-87.753544	",
41.879038  ,"-87.745225	",
41.858496  ,"-87.706660	",
41.953585  ,"-87.791480	",
41.878222  ,"-87.627288	",
41.774775  ,"-87.675002	",
41.889045  ,"-87.648037	",
41.923386  ,"-87.736525	",
41.802445  ,"-87.589871	",
41.742021  ,"-87.546627	",
41.762499  ,"-87.577639	",
41.808501  ,"-87.616563	",
41.862365  ,"-87.718304	",
41.885446  ,"-87.701994	",
41.875273  ,"-87.624251	",
41.824446  ,"-87.702813	",
41.784797  ,"-87.647333	",
41.72167   ,"-87.627943	",
41.705929  ,"-87.531657	",
41.783891  ,"-87.615356	",
41.658105  ,"-87.597583	",
41.763648  ,"-87.722345	",
41.793231  ,"-87.660922	",
41.744408  ,"-87.665719	",
41.882277  ,"-87.762356	",
41.883208  ,"-87.634457	",
41.757747  ,"-87.624748	",
41.875046  ,"-87.743242	",
41.903524  ,"-87.628670	",
41.934613  ,"-87.724611	",
41.767494  ,"-87.582819	",
41.752825  ,"-87.556999	",
41.861941  ,"-87.733612	",
41.735872  ,"-87.657534	",
41.746723  ,"-87.606323	",
41.76821   ,"-87.690982	",
41.772948  ,"-87.636894	",
41.977654  ,"-87.697825	",
41.871651  ,"-87.723759	",
41.733429  ,"-87.661780	",
41.927932  ,"-87.645074	",
41.755634  ,"-87.644173	",
41.8804    ,"-87.753009	",
41.928161  ,"-87.768569	",
41.894046  ,"-87.746814	",
41.745199  ,"-87.613548	",
41.871909  ,"-87.701918	",
41.975606  ,"-87.651839	",
41.709718  ,"-87.651425	",
41.87886   ,"-87.726444	",
41.896859  ,"-87.711479	",
41.759891  ,"-87.556492	",
41.805115  ,"-87.618046	",
41.788239  ,"-87.769458	",
41.877073  ,"-87.726759	",
41.772678  ,"-87.692004	",
41.909703  ,"-87.673771	",
